	categories	coordinates	display_phone	distance	id	image_url	is_closed	location	name	phone	price	rating	review_count	transactions	url
963	[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]	{'latitude': 33.7696701, 'longitude': -117.8356251}	(657) 247-5427	11537.229726318456	tacos-del-chino-santa-ana-2	https://s3-media1.fl.yelpcdn.com/bphoto/zeuDPAL4WLNVycRMEi73Og/o.jpg	False	{'address1': '2431 N Tustin Ave', 'address2': 'Ste D', 'address3': None, 'city': 'Santa Ana', 'zip_code': '92705', 'country': 'US', 'state': 'CA', 'display_address': ['2431 N Tustin Ave', 'Ste D', 'Santa Ana, CA 92705']}	Tacos Del Chino	+16572475427	$	4.0	9	['delivery', 'pickup']	https://www.yelp.com/biz/tacos-del-chino-santa-ana-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
964	[{'alias': 'divebars', 'title': 'Dive Bars'}]	{'latitude': 33.5659828186035, 'longitude': -117.673767089844}	(949) 582-9716	38173.966180090494	mugs-away-saloon-laguna-niguel	https://s3-media1.fl.yelpcdn.com/bphoto/v_DjGKXSIoXFmYwDF0yWSw/o.jpg	False	{'address1': '27324 Camino Capistrano', 'address2': '', 'address3': '', 'city': 'Laguna Niguel', 'zip_code': '92677', 'country': 'US', 'state': 'CA', 'display_address': ['27324 Camino Capistrano', 'Laguna Niguel, CA 92677']}	Mugs Away Saloon	+19495829716	$$	3.5	52	[]	https://www.yelp.com/biz/mugs-away-saloon-laguna-niguel?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
965	[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]	{'latitude': 33.8162263980305, 'longitude': -117.958875877978}	(714) 991-6800	10724.278660226399	nara-bistro-mediterranean-cuisine-and-hookah-anaheim-9	https://s3-media2.fl.yelpcdn.com/bphoto/8GLj59FAFpBJpnk38pAknQ/o.jpg	False	{'address1': '1220 S Brookhurst St', 'address2': '', 'address3': '', 'city': 'Anaheim', 'zip_code': '92804', 'country': 'US', 'state': 'CA', 'display_address': ['1220 S Brookhurst St', 'Anaheim, CA 92804']}	Nara Bistro Mediterranean Cuisine & Hookah	+17149916800	$$	4.0	190	['pickup', 'restaurant_reservation']	https://www.yelp.com/biz/nara-bistro-mediterranean-cuisine-and-hookah-anaheim-9?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
966	[{'alias': 'bars', 'title': 'Bars'}]	{'latitude': 33.9713164418936, 'longitude': -118.07188488543}	(562) 695-4090	22285.028186558604	poor-dennys-saloon-whittier	https://s3-media2.fl.yelpcdn.com/bphoto/mJCMnY-4t3iOIaougbJSAQ/o.jpg	False	{'address1': '8020 Boer Ave', 'address2': '', 'address3': '', 'city': 'Whittier', 'zip_code': '90606', 'country': 'US', 'state': 'CA', 'display_address': ['8020 Boer Ave', 'Whittier, CA 90606']}	Poor Denny's Saloon	+15626954090	$	3.5	29	[]	https://www.yelp.com/biz/poor-dennys-saloon-whittier?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
967	[{'alias': 'poolhalls', 'title': 'Pool Halls'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]	{'latitude': 33.6214259, 'longitude': -117.6993034}	(949) 830-2255	31611.226740174854	bigshots-billiards-bar-and-grill-lake-forest	https://s3-media1.fl.yelpcdn.com/bphoto/Aktx-RG7rkDMKe0ja6sqNQ/o.jpg	False	{'address1': '23512 El Toro Rd', 'address2': '', 'address3': '', 'city': 'Lake Forest', 'zip_code': '92630', 'country': 'US', 'state': 'CA', 'display_address': ['23512 El Toro Rd', 'Lake Forest, CA 92630']}	Bigshots Billiards Bar & Grill	+19498302255	$$	3.0	157	[]	https://www.yelp.com/biz/bigshots-billiards-bar-and-grill-lake-forest?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
968	[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'poolhalls', 'title': 'Pool Halls'}]	{'latitude': 34.031318, 'longitude': -118.153568}	(323) 685-5493	32197.602073061957	atlantic-hookah-lounge-east-los-angeles-2	https://s3-media3.fl.yelpcdn.com/bphoto/9YWJ47I1bLHVXUI07GSwuQ/o.jpg	False	{'address1': '326 S Atlantic Blvd', 'address2': None, 'address3': '', 'city': 'East Los Angeles', 'zip_code': '90022', 'country': 'US', 'state': 'CA', 'display_address': ['326 S Atlantic Blvd', 'East Los Angeles, CA 90022']}	Atlantic Hookah Lounge	+13236855493	$$	5.0	75	[]	https://www.yelp.com/biz/atlantic-hookah-lounge-east-los-angeles-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
969	[{'alias': 'tikibars', 'title': 'Tiki Bars'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]	{'latitude': 33.63643, 'longitude': -117.93158}	(949) 270-6262	26865.754294604987	tiki-bar-costa-mesa	https://s3-media3.fl.yelpcdn.com/bphoto/CwK6XeTPbxvTgGmOhdtynA/o.jpg	False	{'address1': '1700 Placentia Ave', 'address2': '', 'address3': '', 'city': 'Costa Mesa', 'zip_code': '92627', 'country': 'US', 'state': 'CA', 'display_address': ['1700 Placentia Ave', 'Costa Mesa, CA 92627']}	Tiki Bar	+19492706262	$	2.5	116	[]	https://www.yelp.com/biz/tiki-bar-costa-mesa?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
970	[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]	{'latitude': 33.7664375972971, 'longitude': -118.190854936839}	(562) 983-2703	32463.728859363488	the-sky-room-long-beach	https://s3-media2.fl.yelpcdn.com/bphoto/dE444hyhnP1ZC-7b9fASVA/o.jpg	False	{'address1': '40 S Locust Ave', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90802', 'country': 'US', 'state': 'CA', 'display_address': ['40 S Locust Ave', 'Long Beach, CA 90802']}	The Sky Room	+15629832703	$$$	4.0	1042	[]	https://www.yelp.com/biz/the-sky-room-long-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
971	[{'alias': 'bars', 'title': 'Bars'}]	{'latitude': 34.1392817156019, 'longitude': -118.201801795944}	(323) 258-8800	43194.248541236426	the-old-chalet-los-angeles-2	https://s3-media4.fl.yelpcdn.com/bphoto/Ho4L8pUXlUKAmrprh9mRnA/o.jpg	False	{'address1': '1630 Colorado Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90041', 'country': 'US', 'state': 'CA', 'display_address': ['1630 Colorado Blvd', 'Los Angeles, CA 90041']}	The Old Chalet	+13232588800		4.5	4	[]	https://www.yelp.com/biz/the-old-chalet-los-angeles-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
972	[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'lounges', 'title': 'Lounges'}]	{'latitude': 33.8701942685504, 'longitude': -117.924139379547}	(714) 992-2422	5664.0421175792735	cha2o-fullerton-2	https://s3-media2.fl.yelpcdn.com/bphoto/bl3hs5Gnkz8dLXppboKKzw/o.jpg	False	{'address1': '100 S Harbor Blvd', 'address2': 'Ste B', 'address3': '', 'city': 'Fullerton', 'zip_code': '92832', 'country': 'US', 'state': 'CA', 'display_address': ['100 S Harbor Blvd', 'Ste B', 'Fullerton, CA 92832']}	Cha2O	+17149922422	$	3.0	846	['delivery', 'pickup']	https://www.yelp.com/biz/cha2o-fullerton-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
973	[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]	{'latitude': 33.6582, 'longitude': -118.00022}	(714) 374-0500	26856.478137863578	hurricanes-huntington-beach-19	https://s3-media2.fl.yelpcdn.com/bphoto/4f_6OkWAUIZ10vajE_fInw/o.jpg	False	{'address1': '200 Main St', 'address2': 'Ste 201', 'address3': '', 'city': 'Huntington Beach', 'zip_code': '92648', 'country': 'US', 'state': 'CA', 'display_address': ['200 Main St', 'Ste 201', 'Huntington Beach, CA 92648']}	Hurricanes	+17143740500	$$	3.0	497	['restaurant_reservation']	https://www.yelp.com/biz/hurricanes-huntington-beach-19?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
974	[{'alias': 'countrydancehalls', 'title': 'Country Dance Halls'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'bars', 'title': 'Bars'}]	{'latitude': 33.655079, 'longitude': -117.9986936}	(714) 536-0381	27059.92976978036	old-crow-smokehouse-huntington-beach-huntington-beach	https://s3-media3.fl.yelpcdn.com/bphoto/GQhuMU-4J5SIZQMH3n_3oQ/o.jpg	False	{'address1': '21022 Pacific Coast Hwy', 'address2': '', 'address3': '', 'city': 'Huntington Beach', 'zip_code': '92648', 'country': 'US', 'state': 'CA', 'display_address': ['21022 Pacific Coast Hwy', 'Huntington Beach, CA 92648']}	Old Crow Smokehouse Huntington Beach	+17145360381	$$	3.5	605	['restaurant_reservation']	https://www.yelp.com/biz/old-crow-smokehouse-huntington-beach-huntington-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
975	[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]	{'latitude': 33.74547, 'longitude': -118.10598}	(562) 431-4898	26374.85342398647	pattys-place-seal-beach	https://s3-media2.fl.yelpcdn.com/bphoto/IKD4Kngm4TOMffJA3RhlFQ/o.jpg	False	{'address1': '500 Pacific Coast Hwy', 'address2': 'Ste 104', 'address3': '', 'city': 'Seal Beach', 'zip_code': '90740', 'country': 'US', 'state': 'CA', 'display_address': ['500 Pacific Coast Hwy', 'Ste 104', 'Seal Beach, CA 90740']}	Pattys Place	+15624314898	$$$	4.0	138	[]	https://www.yelp.com/biz/pattys-place-seal-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
976	[{'alias': 'tobaccoshops', 'title': 'Tobacco Shops'}, {'alias': 'bars', 'title': 'Bars'}]	{'latitude': 34.09463, 'longitude': -117.64828}	(909) 946-6782	31767.267996704337	pacific-wine-merchants-upland	https://s3-media1.fl.yelpcdn.com/bphoto/x2oi8uOlHv2x8tTXr1Or-w/o.jpg	False	{'address1': '210 E A St', 'address2': '', 'address3': '', 'city': 'Upland', 'zip_code': '91786', 'country': 'US', 'state': 'CA', 'display_address': ['210 E A St', 'Upland, CA 91786']}	Pacific Wine Merchants	+19099466782	$$	4.5	80	[]	https://www.yelp.com/biz/pacific-wine-merchants-upland?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
977	[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]	{'latitude': 33.7452, 'longitude': -117.86789}	(714) 550-7764	14003.40772708201	original-mikes-santa-ana	https://s3-media3.fl.yelpcdn.com/bphoto/TA_pkK_vN5iTSPYTTTGo5w/o.jpg	False	{'address1': '100 S Main St', 'address2': '', 'address3': '', 'city': 'Santa Ana', 'zip_code': '92701', 'country': 'US', 'state': 'CA', 'display_address': ['100 S Main St', 'Santa Ana, CA 92701']}	Original Mike's	+17145507764	$$	2.5	355	[]	https://www.yelp.com/biz/original-mikes-santa-ana?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
978	[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'poolhalls', 'title': 'Pool Halls'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]	{'latitude': 34.10763, 'longitude': -117.57633}	(909) 987-3005	37271.17551916687	goodfellas-rancho-cucamonga	https://s3-media3.fl.yelpcdn.com/bphoto/GN0k7awCRKCsSEN1bKycxw/o.jpg	False	{'address1': '8034 Haven Ave', 'address2': 'Ste B', 'address3': '', 'city': 'Rancho Cucamonga', 'zip_code': '91730', 'country': 'US', 'state': 'CA', 'display_address': ['8034 Haven Ave', 'Ste B', 'Rancho Cucamonga, CA 91730']}	Goodfellas	+19099873005	$$	3.5	61	[]	https://www.yelp.com/biz/goodfellas-rancho-cucamonga?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
979	[{'alias': 'divebars', 'title': 'Dive Bars'}]	{'latitude': 33.8463083527901, 'longitude': -118.16039711237}	(562) 423-9872	27617.35957071997	zanzabuku-cocktails-lakewood-ca	https://s3-media2.fl.yelpcdn.com/bphoto/t1xjr3gqqOeZmKgGgn5J9Q/o.jpg	False	{'address1': '4825 Paramount Blvd', 'address2': '', 'address3': '', 'city': 'Lakewood ca', 'zip_code': '', 'country': 'US', 'state': 'CA', 'display_address': ['4825 Paramount Blvd', 'Lakewood ca, CA']}	Zanzabuku Cocktails	+15624239872	$$	4.5	6	[]	https://www.yelp.com/biz/zanzabuku-cocktails-lakewood-ca?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
980	[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]	{'latitude': 33.93782, 'longitude': -117.55712}	(951) 734-6640	29176.40610939353	the-maverick-saloon-norco	https://s3-media2.fl.yelpcdn.com/bphoto/0LEKdg7SwrYlTzaA4nOr-Q/o.jpg	False	{'address1': '3841 Old Hamner Rd', 'address2': '', 'address3': '', 'city': 'Norco', 'zip_code': '92860', 'country': 'US', 'state': 'CA', 'display_address': ['3841 Old Hamner Rd', 'Norco, CA 92860']}	The Maverick Saloon	+19517346640	$	3.0	60	[]	https://www.yelp.com/biz/the-maverick-saloon-norco?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
981	[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]	{'latitude': 33.7300350340272, 'longitude': -117.99801}	(657) 845-2100	20045.97430627209	stacked-huntington-beach-4	https://s3-media3.fl.yelpcdn.com/bphoto/VBpMqq0WvG1_dFxfIWs2dA/o.jpg	False	{'address1': '7490 Edinger Ave', 'address2': None, 'address3': '', 'city': 'Huntington Beach', 'zip_code': '92647', 'country': 'US', 'state': 'CA', 'display_address': ['7490 Edinger Ave', 'Huntington Beach, CA 92647']}	STACKED	+16578452100	$$	4.0	809	['pickup', 'delivery']	https://www.yelp.com/biz/stacked-huntington-beach-4?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
982	[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'pubs', 'title': 'Pubs'}]	{'latitude': 33.7410507202148, 'longitude': -118.105415344238}	(562) 493-4500	26679.299181326827	beachwood-bbq-seal-beach	https://s3-media1.fl.yelpcdn.com/bphoto/DvGRVlT-UJEpaSnGGzidQQ/o.jpg	False	{'address1': '131 Main St', 'address2': '', 'address3': '', 'city': 'Seal Beach', 'zip_code': '90740', 'country': 'US', 'state': 'CA', 'display_address': ['131 Main St', 'Seal Beach, CA 90740']}	Beachwood BBQ	+15624934500	$$	4.0	915	[]	https://www.yelp.com/biz/beachwood-bbq-seal-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
983	[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]	{'latitude': 33.7596618, 'longitude': -118.1329746}	(562) 439-3517	27860.082576098623	acapulco-inn-long-beach	https://s3-media2.fl.yelpcdn.com/bphoto/gPaNUev6WmXfeduXOrYHGA/o.jpg	False	{'address1': '5283 E 2nd St', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90803', 'country': 'US', 'state': 'CA', 'display_address': ['5283 E 2nd St', 'Long Beach, CA 90803']}	Acapulco Inn	+15624393517	$	3.0	134	[]	https://www.yelp.com/biz/acapulco-inn-long-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
984	[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]	{'latitude': 33.7085365435715, 'longitude': -117.782428115228}	(949) 651-8454	19542.63772702937	caspian-hookah-lounge-irvine	https://s3-media1.fl.yelpcdn.com/bphoto/9hMVD_nfQ1N_6YeKTtO60g/o.jpg	False	{'address1': '14100 Culver Dr', 'address2': '', 'address3': '', 'city': 'Irvine', 'zip_code': '92604', 'country': 'US', 'state': 'CA', 'display_address': ['14100 Culver Dr', 'Irvine, CA 92604']}	Caspian Hookah Lounge	+19496518454	$$	4.0	88	[]	https://www.yelp.com/biz/caspian-hookah-lounge-irvine?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
985	[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]	{'latitude': 33.938873, 'longitude': -117.529235}	(951) 272-8283	31696.43376049805	saddle-sore-eatery-and-saloon-norco	https://s3-media4.fl.yelpcdn.com/bphoto/GsF2CUfw5xBXAfbi72UPpA/o.jpg	False	{'address1': '343 6th St', 'address2': 'Ste A', 'address3': '', 'city': 'Norco', 'zip_code': '92860', 'country': 'US', 'state': 'CA', 'display_address': ['343 6th St', 'Ste A', 'Norco, CA 92860']}	Saddle Sore Eatery & Saloon	+19512728283	$$	4.0	89	[]	https://www.yelp.com/biz/saddle-sore-eatery-and-saloon-norco?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
986	[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]	{'latitude': 33.4596017938266, 'longitude': -117.692438406899}	(949) 496-9028	48396.57455030595	turks-restaurant-dana-point	https://s3-media3.fl.yelpcdn.com/bphoto/Zc7bJT9tmVrb_G7mObIPIg/o.jpg	False	{'address1': '34683 Golden Lantern St', 'address2': '', 'address3': '', 'city': 'Dana Point', 'zip_code': '92629', 'country': 'US', 'state': 'CA', 'display_address': ['34683 Golden Lantern St', 'Dana Point, CA 92629']}	Turk's Restaurant	+19494969028	$$	4.0	337	[]	https://www.yelp.com/biz/turks-restaurant-dana-point?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
987	[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]	{'latitude': 33.7824651, 'longitude': -118.142485}	(562) 434-0447	27652.011971332347	iguana-kelleys-long-beach	https://s3-media2.fl.yelpcdn.com/bphoto/gkQSWsTlzMi6_9aOVtv65Q/o.jpg	False	{'address1': '4306 E Anaheim St', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90804', 'country': 'US', 'state': 'CA', 'display_address': ['4306 E Anaheim St', 'Long Beach, CA 90804']}	Iguana Kelley's	+15624340447	$	3.5	109	[]	https://www.yelp.com/biz/iguana-kelleys-long-beach?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
988	[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}]	{'latitude': 33.94421, 'longitude': -118.07944}	(562) 944-5399	21584.349402762247	maggies-pub-santa-fe-springs	https://s3-media2.fl.yelpcdn.com/bphoto/SRlWOJj-WKjsmZeCqWZJ0w/o.jpg	False	{'address1': '11900 Telegraph Rd', 'address2': '', 'address3': '', 'city': 'Santa Fe Springs', 'zip_code': '90670', 'country': 'US', 'state': 'CA', 'display_address': ['11900 Telegraph Rd', 'Santa Fe Springs, CA 90670']}	Maggie's Pub	+15629445399	$$	3.0	198	[]	https://www.yelp.com/biz/maggies-pub-santa-fe-springs?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
989	[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'basque', 'title': 'Basque'}]	{'latitude': 34.0111618041992, 'longitude': -117.651672363281}	(909) 628-3506	24937.122528812866	taylors-cafe-chino	https://s3-media4.fl.yelpcdn.com/bphoto/7zdLDYlnBoTXwz4xxeGJwA/o.jpg	False	{'address1': '7049 Chino Ave', 'address2': '', 'address3': '', 'city': 'Chino', 'zip_code': '91710', 'country': 'US', 'state': 'CA', 'display_address': ['7049 Chino Ave', 'Chino, CA 91710']}	Taylor's Cafe	+19096283506	$	4.5	101	[]	https://www.yelp.com/biz/taylors-cafe-chino?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
990	[{'alias': 'karaoke', 'title': 'Karaoke'}]	{'latitude': 33.986629, 'longitude': -117.890083}	(626) 912-9611	13090.518143837087	eastland-music-studio-rowland-heights-2	https://s3-media1.fl.yelpcdn.com/bphoto/Sjj8mWiAECN2xSINruoCow/o.jpg	False	{'address1': '1725 Nogales St', 'address2': 'Ste 109', 'address3': '', 'city': 'Rowland Heights', 'zip_code': '91748', 'country': 'US', 'state': 'CA', 'display_address': ['1725 Nogales St', 'Ste 109', 'Rowland Heights, CA 91748']}	Eastland Music Studio	+16269129611	$$	4.5	38	[]	https://www.yelp.com/biz/eastland-music-studio-rowland-heights-2?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
991	[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'italian', 'title': 'Italian'}]	{'latitude': 33.8863838, 'longitude': -117.5643532}	(951) 371-1471	27603.78733443958	lamppost-pizza-main-street-brewery-corona	https://s3-media2.fl.yelpcdn.com/bphoto/NubyAd1iUbXhuKX8Jge6uA/o.jpg	False	{'address1': '493 N Main St', 'address2': '', 'address3': '', 'city': 'Corona', 'zip_code': '92880', 'country': 'US', 'state': 'CA', 'display_address': ['493 N Main St', 'Corona, CA 92880']}	Lamppost Pizza Main Street Brewery	+19513711471	$$	4.0	160	[]	https://www.yelp.com/biz/lamppost-pizza-main-street-brewery-corona?adjust_creative=5MEFFxLfcqnRxBnn4-zRyQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5MEFFxLfcqnRxBnn4-zRyQ
